league,season,population,team,dimension,category,unit,source,off_n,off_freq,off_ppp,off_ppp_pctl,def_n,def_ppp,def_ppp_pctl
wbb,2026,Big Ten,NEB,shot_zone,corner_3,attempt,espn_derived,128,0.06513994910941476,1.4765625,100,159,0.8490566037735849,0
wbb,2026,Big Ten,NEB,shot_zone,mid_range,attempt,espn_derived,253,0.12875318066157762,0.8537549407114624,100,183,0.7540983606557377,100
wbb,2026,Big Ten,NEB,shot_zone,paint,attempt,espn_derived,529,0.2692111959287532,0.8846880907372401,47,548,0.8795620437956204,82
wbb,2026,Big Ten,NU,ball_security,dead_ball_to,possession,espn_derived,191,0.09298928919182084,0,59,192,0,88
wbb,2026,Big Ten,NU,ball_security,live_ball_to,possession,espn_derived,268,0.13047711781888996,0,0,169,0,94
wbb,2026,Big Ten,NU,ball_security,no_turnover,possession,espn_derived,1595,0.7765335929892891,1.1768025078369906,18,1707,1.2770943175161102,12
wbb,2026,Big Ten,NU,context,halfcourt,possession,espn_derived,1616,0.7867575462512172,0.8254950495049505,12,1501,0.9766822118587608,100
wbb,2026,Big Ten,NU,context,second_chance,possession,espn_derived,240,0.11684518013631938,1.1166666666666667,41,314,1.1146496815286624,82
wbb,2026,Big Ten,NU,context,transition,possession,espn_derived,198,0.09639727361246349,1.3888888888888888,29,253,1.4387351778656126,76
wbb,2026,Big Ten,NU,creation,assisted,made_fg,espn_derived,496,0.6995768688293371,2.2641129032258065,0,477,2.3647798742138364,18
wbb,2026,Big Ten,NU,creation,unassisted,made_fg,espn_derived,213,0.3004231311706629,2.112676056338028,71,334,2.095808383233533,71
wbb,2026,Big Ten,NU,shot_zone,above_break_3,attempt,espn_derived,382,0.22792362768496421,0.9502617801047121,24,474,1.0506329113924051,94
wbb,2026,Big Ten,NU,shot_zone,at_rim,attempt,espn_derived,384,0.22911694510739858,1.2604166666666667,24,534,1.3108614232209739,71
wbb,2026,Big Ten,NU,shot_zone,corner_3,attempt,espn_derived,125,0.07458233890214797,0.816,0,128,0.9375,24
wbb,2026,Big Ten,NU,shot_zone,mid_range,attempt,espn_derived,373,0.22255369928400956,0.7560321715817694,59,225,0.6044444444444445,35
wbb,2026,Big Ten,NU,shot_zone,paint,attempt,espn_derived,412,0.2458233890214797,0.8300970873786407,29,466,0.8025751072961373,41
wbb,2026,Big Ten,ORE,ball_security,dead_ball_to,possession,espn_derived,244,0.09131736526946108,0,65,275,0.0036363636363636364,29
wbb,2026,Big Ten,ORE,ball_security,live_ball_to,possession,espn_derived,293,0.10965568862275449,0.0034129692832764505,41,369,0,18
wbb,2026,Big Ten,ORE,ball_security,no_turnover,possession,espn_derived,2135,0.7990269461077845,1.2393442622950819,53,2010,1.163681592039801,94
