season,athlete_id,player,team,position,headshot_url,games_played,games_started,minutes_total,mpg,pts_total,ppg,pts_per_36,reb_total,rpg,reb_per_36,oreb_total,oreb_pg,oreb_per_36,dreb_total,dreb_pg,dreb_per_36,ast_total,apg,ast_per_36,stl_total,spg,stl_per_36,blk_total,bpg,blk_per_36,tov_total,tovpg,tov_per_36,fg_pct,fg3_pct,threepar,ft_pct,fta_rate,efg_pct,ts_pct,usage,ast_pct,tov_pct,oreb_pct,dreb_pct,usage_pctile_pos,ts_pctile_pos,efg_pctile_pos,ast_pctile_pos,stl_pctile_pos,tov_pctile_pos,oreb_pctile_pos,dreb_pctile_pos,fg3_pctile_pos,ft_pctile_pos,threepar_pctile_pos,fta_rate_pctile_pos,usage_pos_avg,ts_pos_avg,efg_pos_avg,ast_pos_avg,stl_pos_avg,tov_pos_avg,oreb_pos_avg,dreb_pos_avg,fg3_pos_avg,ft_pos_avg,threepar_pos_avg,fta_rate_pos_avg,usage_pos_avg_pctile,ts_pos_avg_pctile,efg_pos_avg_pctile,ast_pos_avg_pctile,stl_pos_avg_pctile,tov_pos_avg_pctile,oreb_pos_avg_pctile,dreb_pos_avg_pctile,fg3_pos_avg_pctile,ft_pos_avg_pctile,threepar_pos_avg_pctile,fta_rate_pos_avg_pctile
2026,3142010,Azura Stevens,Sky,F,https://a.espncdn.com/i/headshots/wnba/players/full/3142010.png,4,3,68,17,27,6.75,14.29,9,2.25,4.76,1,0.25,0.53,8,2,4.24,9,2.25,4.76,3,0.75,1.59,3,0.75,1.59,6,1.5,3.18,0.34,0.15,0.41,1,0.09,0.38,0.41,0.25,0.24,0.15,0.02,0.13,0.8,0.07,0.11,0.93,0.38,0.62,0.04,0.19,0.11,0.97,0.61,0.07,0.2,0.55,0.51,0.12,0.87,0.15,0.08,0.18,0.33,0.74,0.33,0.33,0.52,0.5,0.52,0.65,0.5,0.59,0.6,0.53,0.43,0.47,0.45,0.52
2026,3142055,Myisha Hines-Allen,Fever,F,https://a.espncdn.com/i/headshots/wnba/players/full/3142055.png,9,2,161,17.89,45,5,10.06,31,3.44,6.93,7,0.78,1.57,24,2.67,5.37,23,2.56,5.14,8,0.89,1.79,5,0.56,1.12,17,1.89,3.8,0.49,0.14,0.19,0.89,0.24,0.5,0.55,0.16,0.22,0.29,0.06,0.19,0.19,0.48,0.48,0.93,0.53,0.97,0.45,0.56,0.09,0.82,0.3,0.35,0.2,0.55,0.51,0.12,0.87,0.15,0.08,0.18,0.33,0.74,0.33,0.33,0.52,0.5,0.52,0.65,0.5,0.59,0.6,0.53,0.43,0.47,0.45,0.52
2026,3142086,Brianna Turner,Aces,F,https://a.espncdn.com/i/headshots/wnba/players/full/3142086.png,8,0,96,12,10,1.25,3.75,23,2.88,8.62,8,1,3,15,1.88,5.62,3,0.38,1.12,3,0.38,1.12,6,0.75,2.25,5,0.62,1.88,0.57,NA,0,1,0.29,0.57,0.63,0.06,0.04,0.39,0.1,0.16,0,0.84,0.78,0.08,0.14,1,0.68,0.42,NA,0.97,0.04,0.49,0.2,0.55,0.51,0.12,0.87,0.15,0.08,0.18,0.33,0.74,0.33,0.33,0.52,0.5,0.52,0.65,0.5,0.59,0.6,0.53,0.43,0.47,0.45,0.52
2026,3142191,Kelsey Mitchell,Fever,G,https://a.espncdn.com/i/headshots/wnba/players/full/3142191.png,9,9,282,31.33,190,21.11,24.26,7,0.78,0.89,5,0.56,0.64,2,0.22,0.26,22,2.44,2.81,7,0.78,0.89,0,0,0,14,1.56,1.79,0.49,0.38,0.34,0.82,0.31,0.55,0.6,0.27,0.15,0.08,0.02,0.01,0.78,0.73,0.78,0.39,0.43,0.07,0.5,0.02,0.7,0.35,0.36,0.55,0.22,0.55,0.49,0.2,0.92,0.15,0.03,0.11,0.33,0.83,0.42,0.31,0.54,0.48,0.5,0.54,0.55,0.55,0.54,0.51,0.57,0.42,0.57,0.52
2026,3142250,Jordin Canada,Dream,G,https://a.espncdn.com/i/headshots/wnba/players/full/3142250.png,9,9,276,30.67,105,11.67,13.7,35,3.89,4.57,5,0.56,0.65,30,3.33,3.91,62,6.89,8.09,21,2.33,2.74,1,0.11,0.13,23,2.56,3,0.48,0.32,0.36,0.81,0.35,0.54,0.59,0.18,0.38,0.21,0.02,0.13,0.2,0.69,0.69,0.96,0.98,0.87,0.46,0.78,0.45,0.31,0.39,0.62,0.22,0.55,0.49,0.2,0.92,0.15,0.03,0.11,0.33,0.83,0.42,0.31,0.54,0.48,0.5,0.54,0.55,0.55,0.54,0.51,0.57,0.42,0.57,0.52
2026,3142255,Monique Billings,Fever,F,https://a.espncdn.com/i/headshots/wnba/players/full/3142255.png,8,8,155,19.38,38,4.75,8.83,40,5,9.29,16,2,3.72,24,3,5.57,9,1.12,2.09,7,0.88,1.63,6,0.75,1.39,7,0.88,1.63,0.36,0.29,0.21,0.8,0.45,0.39,0.48,0.13,0.08,0.15,0.14,0.2,0.06,0.17,0.14,0.32,0.51,0.59,0.85,0.65,0.31,0.71,0.33,0.78,0.2,0.55,0.51,0.12,0.87,0.15,0.08,0.18,0.33,0.74,0.33,0.33,0.52,0.5,0.52,0.65,0.5,0.59,0.6,0.53,0.43,0.47,0.45,0.52
2026,3142327,Kia Nurse,Tempo,G,https://a.espncdn.com/i/headshots/wnba/players/full/3142327.png,10,0,112,11.2,43,4.3,13.82,13,1.3,4.18,2,0.2,0.64,11,1.1,3.54,5,0.5,1.61,3,0.3,0.96,0,0,0,3,0.3,0.96,0.34,0.31,0.74,0.92,0.34,0.46,0.53,0.17,0.07,0.07,0.02,0.13,0.14,0.39,0.36,0.05,0.09,0.03,0.47,0.66,0.39,0.8,0.96,0.61,0.22,0.55,0.49,0.2,0.92,0.15,0.03,0.11,0.33,0.83,0.42,0.31,0.54,0.48,0.5,0.54,0.55,0.55,0.54,0.51,0.57,0.42,0.57,0.52
2026,3142328,Gabby Williams,Valkyries,F,https://a.espncdn.com/i/headshots/wnba/players/full/3142328.png,10,10,255,25.5,133,13.3,18.78,37,3.7,5.22,9,0.9,1.27,28,2.8,3.95,26,2.6,3.67,18,1.8,2.54,3,0.3,0.42,15,1.5,2.12,0.38,0.38,0.45,0.77,0.25,0.46,0.5,0.26,0.18,0.1,0.04,0.14,0.87,0.27,0.33,0.83,0.94,0.19,0.24,0.21,0.61,0.67,0.67,0.38,0.2,0.55,0.51,0.12,0.87,0.15,0.08,0.18,0.33,0.74,0.33,0.33,0.52,0.5,0.52,0.65,0.5,0.59,0.6,0.53,0.43,0.47,0.45,0.52
2026,3146151,Ariel Atkins,Sparks,G,https://a.espncdn.com/i/headshots/wnba/players/full/3146151.png,7,7,192,27.43,65,9.29,12.19,23,3.29,4.31,5,0.71,0.94,18,2.57,3.38,15,2.14,2.81,14,2,2.62,4,0.57,0.75,15,2.14,2.81,0.33,0.24,0.46,0.94,0.27,0.39,0.46,0.2,0.12,0.18,0.03,0.12,0.43,0.23,0.16,0.26,0.96,0.68,0.67,0.64,0.12,0.92,0.71,0.38,0.22,0.55,0.49,0.2,0.92,0.15,0.03,0.11,0.33,0.83,0.42,0.31,0.54,0.48,0.5,0.54,0.55,0.55,0.54,0.51,0.57,0.42,0.57,0.52
2026,3149391,A'ja Wilson,Aces,C,https://a.espncdn.com/i/headshots/wnba/players/full/3149391.png,9,9,278,30.89,223,24.78,28.88,80,8.89,10.36,16,1.78,2.07,64,7.11,8.29,24,2.67,3.11,11,1.22,1.42,23,2.56,2.98,25,2.78,3.24,0.52,0.56,0.11,0.81,0.36,0.55,0.6,0.33,0.15,0.12,0.07,0.24,1,0.67,0.73,0.75,1,0.44,0.49,0.68,1,0.76,0.48,0.57,0.22,0.57,0.52,0.12,0.67,0.14,0.08,0.22,0.35,0.73,0.22,0.38,0.61,0.44,0.53,0.55,0.5,0.5,0.53,0.49,0.3,0.35,0.58,0.62
2026,3904479,Mariella Fasoula,Tempo,C,https://a.espncdn.com/i/headshots/wnba/players/full/3904479.png,3,0,15,5,4,1.33,9.6,3,1,7.2,1,0.33,2.4,2,0.67,4.8,1,0.33,2.4,1,0.33,2.4,2,0.67,4.8,2,0.67,4.8,0.4,NA,0,NA,0,0.4,0.4,0.21,0.11,0.29,0.08,0.17,0.33,0.02,0.07,0.38,0.15,0.98,0.52,0.34,NA,NA,0.04,0.01,0.22,0.57,0.52,0.12,0.67,0.14,0.08,0.22,0.35,0.73,0.22,0.38,0.61,0.44,0.53,0.55,0.5,0.5,0.53,0.49,0.3,0.35,0.58,0.62
2026,3904576,Marina Mabrey,Tempo,G,https://a.espncdn.com/i/headshots/wnba/players/full/3904576.png,10,10,268,26.8,185,18.5,24.85,38,3.8,5.1,8,0.8,1.07,30,3,4.03,36,3.6,4.84,11,1.1,1.48,4,0.4,0.54,27,2.7,3.63,0.43,0.35,0.58,0.87,0.28,0.54,0.58,0.31,0.27,0.15,0.04,0.14,0.94,0.68,0.68,0.76,0.68,0.52,0.7,0.79,0.62,0.72,0.83,0.43,0.22,0.55,0.49,0.2,0.92,0.15,0.03,0.11,0.33,0.83,0.42,0.31,0.54,0.48,0.5,0.54,0.55,0.55,0.54,0.51,0.57,0.42,0.57,0.52
2026,3904577,Arike Ogunbowale,Wings,G,https://a.espncdn.com/i/headshots/wnba/players/full/3904577.png,9,9,259,28.78,118,13.11,16.4,20,2.22,2.78,7,0.78,0.97,13,1.44,1.81,23,2.56,3.2,6,0.67,0.83,1,0.11,0.14,14,1.56,1.95,0.31,0.3,0.43,0.89,0.3,0.38,0.45,0.25,0.13,0.1,0.03,0.06,0.68,0.16,0.15,0.3,0.35,0.17,0.64,0.17,0.37,0.77,0.61,0.51,0.22,0.55,0.49,0.2,0.92,0.15,0.03,0.11,0.33,0.83,0.42,0.31,0.54,0.48,0.5,0.54,0.55,0.55,0.54,0.51,0.57,0.42,0.57,0.52
2026,3906753,Natisha Hiedeman,Storm,G,https://a.espncdn.com/i/headshots/wnba/players/full/3906753.png,11,11,294,26.73,148,13.45,18.12,23,2.09,2.82,1,0.09,0.12,22,2,2.69,43,3.91,5.27,7,0.64,0.86,2,0.18,0.24,20,1.82,2.45,0.41,0.33,0.45,0.88,0.2,0.49,0.53,0.25,0.32,0.13,0,0.09,0.66,0.38,0.47,0.89,0.33,0.44,0.08,0.33,0.55,0.74,0.65,0.27,0.22,0.55,0.49,0.2,0.92,0.15,0.03,0.11,0.33,0.83,0.42,0.31,0.54,0.48,0.5,0.54,0.55,0.55,0.54,0.51,0.57,0.42,0.57,0.52
2026,3906769,Jovana Nogic,Mercury,G,https://a.espncdn.com/i/headshots/wnba/players/full/3906769.png,11,6,230,20.91,132,12,20.66,12,1.09,1.88,6,0.55,0.94,6,0.55,0.94,17,1.55,2.66,6,0.55,0.94,0,0,0,19,1.73,2.97,0.43,0.5,0.63,0.91,0.4,0.59,0.65,0.23,0.14,0.16,0.03,0.03,0.59,0.89,0.86,0.35,0.27,0.61,0.59,0.03,0.97,0.79,0.88,0.74,0.22,0.55,0.49,0.2,0.92,0.15,0.03,0.11,0.33,0.83,0.42,0.31,0.54,0.48,0.5,0.54,0.55,0.55,0.54,0.51,0.57,0.42,0.57,0.52
2026,3906949,Jessica Shepard,Wings,F,https://a.espncdn.com/i/headshots/wnba/players/full/3906949.png,9,9,277,30.78,113,12.56,14.69,99,11,12.87,25,2.78,3.25,74,8.22,9.62,53,5.89,6.89,4,0.44,0.52,0,0,0,11,1.22,1.43,0.55,0,0.06,0.7,0.36,0.55,0.59,0.17,0.3,0.1,0.1,0.34,0.31,0.62,0.65,0.97,0.18,0.21,0.71,0.97,0.01,0.33,0.16,0.62,0.2,0.55,0.51,0.12,0.87,0.15,0.08,0.18,0.33,0.74,0.33,0.33,0.52,0.5,0.52,0.65,0.5,0.59,0.6,0.53,0.43,0.47,0.45,0.52
2026,3906972,Bridget Carleton,Fire,F,https://a.espncdn.com/i/headshots/wnba/players/full/3906972.png,10,10,295,29.5,147,14.7,17.94,32,3.2,3.91,5,0.5,0.61,27,2.7,3.29,21,2.1,2.56,21,2.1,2.56,4,0.4,0.49,8,0.8,0.98,0.45,0.38,0.59,0.92,0.21,0.56,0.6,0.2,0.12,0.06,0.02,0.12,0.54,0.71,0.69,0.65,1,0.08,0.07,0.17,0.67,0.92,0.91,0.26,0.2,0.55,0.51,0.12,0.87,0.15,0.08,0.18,0.33,0.74,0.33,0.33,0.52,0.5,0.52,0.65,0.5,0.59,0.6,0.53,0.43,0.47,0.45,0.52
2026,3907781,Sophie Cunningham,Fever,G,https://a.espncdn.com/i/headshots/wnba/players/full/3907781.png,9,3,211,23.44,86,9.56,14.67,24,2.67,4.09,3,0.33,0.51,21,2.33,3.58,14,1.56,2.39,6,0.67,1.02,1,0.11,0.17,7,0.78,1.19,0.47,0.32,0.64,0.87,0.4,0.57,0.63,0.15,0.1,0.09,0.02,0.13,0.08,0.85,0.84,0.21,0.36,0.11,0.39,0.72,0.49,0.7,0.89,0.75,0.22,0.55,0.49,0.2,0.92,0.15,0.03,0.11,0.33,0.83,0.42,0.31,0.54,0.48,0.5,0.54,0.55,0.55,0.54,0.51,0.57,0.42,0.57,0.52
2026,3910470,Maria Conde,Tempo,F,https://a.espncdn.com/i/headshots/wnba/players/full/3910470.png,10,2,228,22.8,74,7.4,11.68,41,4.1,6.47,11,1.1,1.74,30,3,4.74,10,1,1.58,2,0.2,0.32,1,0.1,0.16,10,1,1.58,0.33,0.37,0.59,0.91,0.15,0.44,0.48,0.17,0.07,0.11,0.06,0.17,0.28,0.16,0.2,0.23,0.06,0.27,0.47,0.44,0.52,0.9,0.87,0.16,0.2,0.55,0.51,0.12,0.87,0.15,0.08,0.18,0.33,0.74,0.33,0.33,0.52,0.5,0.52,0.65,0.5,0.59,0.6,0.53,0.43,0.47,0.45,0.52
2026,3913680,Emese Hof,Lynx,C,https://a.espncdn.com/i/headshots/wnba/players/full/3913680.png,3,0,21,7,7,2.33,12,5,1.67,8.57,2,0.67,3.43,3,1,5.14,2,0.67,3.43,0,0,0,0,0,0,4,1.33,6.86,0.5,NA,0,0.5,0.33,0.5,0.51,0.23,0.13,0.37,0.12,0.15,0.64,0.21,0.34,0.59,0.01,1,0.9,0.17,NA,0.12,0.05,0.28,0.22,0.57,0.52,0.12,0.67,0.14,0.08,0.22,0.35,0.73,0.22,0.38,0.61,0.44,0.53,0.55,0.5,0.5,0.53,0.49,0.3,0.35,0.58,0.62
2026,3913881,Alanna Smith,Wings,F,https://a.espncdn.com/i/headshots/wnba/players/full/3913881.png,8,7,144,18,31,3.88,7.75,28,3.5,7,10,1.25,2.5,18,2.25,4.5,17,2.12,4.25,8,1,2,4,0.5,1,13,1.62,3.25,0.33,0.11,0.46,0.6,0.13,0.36,0.38,0.17,0.17,0.24,0.08,0.16,0.26,0.02,0.05,0.79,0.66,0.94,0.61,0.36,0.05,0.14,0.69,0.09,0.2,0.55,0.51,0.12,0.87,0.15,0.08,0.18,0.33,0.74,0.33,0.33,0.52,0.5,0.52,0.65,0.5,0.59,0.6,0.53,0.43,0.47,0.45,0.52
2026,3913903,Teaira McCowan,Lynx,C,https://a.espncdn.com/i/headshots/wnba/players/full/3913903.png,3,0,28,9.33,6,2,7.71,12,4,15.43,3,1,3.86,9,3,11.57,1,0.33,1.29,1,0.33,1.29,2,0.67,2.57,4,1.33,5.14,0.43,NA,0,NA,0,0.43,0.43,0.17,0.05,0.36,0.14,0.33,0.27,0.11,0.14,0.07,0.15,0.99,0.99,0.98,NA,NA,0.05,0.02,0.22,0.57,0.52,0.12,0.67,0.14,0.08,0.22,0.35,0.73,0.22,0.38,0.61,0.44,0.53,0.55,0.5,0.5,0.53,0.49,0.3,0.35,0.58,0.62
2026,3917453,Katie Lou Samuelson,Storm,F,https://a.espncdn.com/i/headshots/wnba/players/full/3917453.png,5,0,79,15.8,22,4.4,10.03,11,2.2,5.01,0,0,0,11,2.2,5.01,7,1.4,3.19,4,0.8,1.82,0,0,0,4,0.8,1.82,0.37,0.33,0.79,0.43,0.37,0.5,0.5,0.15,0.16,0.15,0,0.16,0.18,0.24,0.49,0.77,0.43,0.63,0.01,0.35,0.43,0.01,1,0.64,0.2,0.55,0.51,0.12,0.87,0.15,0.08,0.18,0.33,0.74,0.33,0.33,0.52,0.5,0.52,0.65,0.5,0.59,0.6,0.53,0.43,0.47,0.45,0.52
2026,3919496,Valeriane Ayayi,Mercury,F,https://a.espncdn.com/i/headshots/wnba/players/full/3919496.png,8,1,74,9.25,21,2.62,10.22,16,2,7.78,5,0.62,2.43,11,1.38,5.35,11,1.38,5.35,3,0.38,1.46,0,0,0,5,0.62,2.43,0.25,0.33,0.3,0.6,0.75,0.3,0.39,0.19,0.25,0.16,0.08,0.19,0.45,0.06,0.02,0.94,0.15,0.65,0.59,0.53,0.44,0.16,0.42,1,0.2,0.55,0.51,0.12,0.87,0.15,0.08,0.18,0.33,0.74,0.33,0.33,0.52,0.5,0.52,0.65,0.5,0.59,0.6,0.53,0.43,0.47,0.45,0.52
2026,3922628,Kennedy Burke,Sun,G,https://a.espncdn.com/i/headshots/wnba/players/full/3922628.png,11,7,262,23.82,78,7.09,10.72,41,3.73,5.63,10,0.91,1.37,31,2.82,4.26,22,2,3.02,13,1.18,1.79,11,1,1.51,25,2.27,3.44,0.35,0.25,0.45,0.59,0.28,0.41,0.43,0.19,0.14,0.22,0.04,0.15,0.37,0.09,0.2,0.33,0.77,0.9,0.88,0.82,0.18,0.04,0.69,0.4,0.22,0.55,0.49,0.2,0.92,0.15,0.03,0.11,0.33,0.83,0.42,0.31,0.54,0.48,0.5,0.54,0.55,0.55,0.54,0.51,0.57,0.42,0.57,0.52
2026,3934218,Megan Gustafson,Fire,C,https://a.espncdn.com/i/headshots/wnba/players/full/3934218.png,11,2,195,17.73,117,10.64,21.6,36,3.27,6.65,8,0.73,1.48,28,2.55,5.17,7,0.64,1.29,1,0.09,0.18,5,0.45,0.92,6,0.55,1.11,0.62,0.38,0.32,0.8,0.27,0.68,0.71,0.21,0.07,0.07,0.06,0.2,0.39,0.99,0.99,0.21,0.06,0.13,0.37,0.46,0.68,0.63,0.7,0.25,0.22,0.57,0.52,0.12,0.67,0.14,0.08,0.22,0.35,0.73,0.22,0.38,0.61,0.44,0.53,0.55,0.5,0.5,0.53,0.49,0.3,0.35,0.58,0.62
2026,4001679,Julie Allemand,Tempo,G,https://a.espncdn.com/i/headshots/wnba/players/full/4001679.png,5,3,120,24,23,4.6,6.9,12,2.4,3.6,0,0,0,12,2.4,3.6,18,3.6,5.4,9,1.8,2.7,1,0.2,0.3,6,1.2,1.8,0.43,0.25,0.57,1,0.1,0.5,0.53,0.1,0.23,0.22,0,0.13,0.01,0.34,0.52,0.6,0.95,0.88,0.03,0.71,0.19,0.97,0.81,0.11,0.22,0.55,0.49,0.2,0.92,0.15,0.03,0.11,0.33,0.83,0.42,0.31,0.54,0.48,0.5,0.54,0.55,0.55,0.54,0.51,0.57,0.42,0.57,0.52
2026,4038379,Marine Johannes,Liberty,G,https://a.espncdn.com/i/headshots/wnba/players/full/4038379.png,10,10,276,27.6,122,12.2,15.91,28,2.8,3.65,8,0.8,1.04,20,2,2.61,40,4,5.22,13,1.3,1.7,2,0.2,0.26,21,2.1,2.74,0.46,0.44,0.79,0.75,0.09,0.63,0.64,0.19,0.25,0.18,0.04,0.08,0.42,0.88,0.92,0.69,0.86,0.74,0.82,0.26,0.89,0.16,0.99,0.1,0.22,0.55,0.49,0.2,0.92,0.15,0.03,0.11,0.33,0.83,0.42,0.31,0.54,0.48,0.5,0.54,0.55,0.55,0.54,0.51,0.57,0.42,0.57,0.52
2026,4065760,Tyasha Harris,Fever,G,https://a.espncdn.com/i/headshots/wnba/players/full/4065760.png,7,1,86,12.29,18,2.57,7.53,8,1.14,3.35,1,0.14,0.42,7,1,2.93,13,1.86,5.44,2,0.29,0.84,1,0.14,0.42,6,0.86,2.51,0.27,0.15,0.59,1,0.18,0.32,0.38,0.15,0.22,0.2,0.02,0.11,0.07,0.05,0.01,0.58,0.07,0.84,0.27,0.5,0.03,0.97,0.84,0.22,0.22,0.55,0.49,0.2,0.92,0.15,0.03,0.11,0.33,0.83,0.42,0.31,0.54,0.48,0.5,0.54,0.55,0.55,0.54,0.51,0.57,0.42,0.57,0.52
2026,4065780,Kaila Charles,Valkyries,G,https://a.espncdn.com/i/headshots/wnba/players/full/4065780.png,10,6,200,20,62,6.2,11.16,49,4.9,8.82,17,1.7,3.06,32,3.2,5.76,10,1,1.8,5,0.5,0.9,2,0.2,0.36,13,1.3,2.34,0.38,0.29,0.47,0.8,0.17,0.45,0.48,0.17,0.08,0.17,0.09,0.2,0.16,0.29,0.32,0.14,0.23,0.65,0.99,0.97,0.27,0.25,0.73,0.2,0.22,0.55,0.49,0.2,0.92,0.15,0.03,0.11,0.33,0.83,0.42,0.31,0.54,0.48,0.5,0.54,0.55,0.55,0.54,0.51,0.57,0.42,0.57,0.52
2026,4065870,Jackie Young,Aces,G,https://a.espncdn.com/i/headshots/wnba/players/full/4065870.png,9,9,273,30.33,110,12.22,14.51,42,4.67,5.54,7,0.78,0.92,35,3.89,4.62,58,6.44,7.65,8,0.89,1.05,4,0.44,0.53,17,1.89,2.24,0.38,0.29,0.34,0.86,0.06,0.43,0.44,0.22,0.3,0.12,0.03,0.13,0.56,0.12,0.29,0.82,0.55,0.36,0.61,0.76,0.3,0.68,0.32,0.08,0.22,0.55,0.49,0.2,0.92,0.15,0.03,0.11,0.33,0.83,0.42,0.31,0.54,0.48,0.5,0.54,0.55,0.55,0.54,0.51,0.57,0.42,0.57,0.52
2026,4066533,Sabrina Ionescu,Liberty,G,https://a.espncdn.com/i/headshots/wnba/players/full/4066533.png,1,1,31,31,11,11,12.77,5,5,5.81,0,0,0,5,5,5.81,7,7,8.13,0,0,0,0,0,0,1,1,1.16,0.27,0.4,0.33,0.5,0.13,0.33,0.35,0.25,0.37,0.06,0,0.18,0.69,0.01,0.04,0.94,0,0.02,0.03,0.96,0.74,0.02,0.3,0.15,0.22,0.55,0.49,0.2,0.92,0.15,0.03,0.11,0.33,0.83,0.42,0.31,0.54,0.48,0.5,0.54,0.55,0.55,0.54,0.51,0.57,0.42,0.57,0.52
2026,4068042,Natasha Mack,Mercury,F,https://a.espncdn.com/i/headshots/wnba/players/full/4068042.png,11,11,276,25.09,108,9.82,14.09,95,8.64,12.39,35,3.18,4.57,60,5.45,7.83,15,1.36,1.96,10,0.91,1.3,17,1.55,2.22,10,0.91,1.3,0.72,0.5,0.03,0.83,0.28,0.73,0.75,0.13,0.11,0.12,0.14,0.28,0.12,0.99,0.99,0.59,0.61,0.38,0.93,0.93,0.95,0.77,0.12,0.46,0.2,0.55,0.51,0.12,0.87,0.15,0.08,0.18,0.33,0.74,0.33,0.33,0.52,0.5,0.52,0.65,0.5,0.59,0.6,0.53,0.43,0.47,0.45,0.52
2026,4068104,Peyton Williams,Mercury,F,https://a.espncdn.com/i/headshots/wnba/players/full/4068104.png,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,0,0,0,1,1,6,0,0,0,0,NA,0,NA,0,0,0,0.07,0.5,0,0,0,0,0,0,1,0,0,0.01,0,NA,NA,0.04,0,0.2,0.55,0.51,0.12,0.87,0.15,0.08,0.18,0.33,0.74,0.33,0.33,0.52,0.5,0.52,0.65,0.5,0.59,0.6,0.53,0.43,0.47,0.45,0.52
2026,4068159,Sug Sutton,Fire,G,https://a.espncdn.com/i/headshots/wnba/players/full/4068159.png,3,2,69,23,34,11.33,17.74,5,1.67,2.61,1,0.33,0.52,4,1.33,2.09,17,5.67,8.87,2,0.67,1.04,0,0,0,6,2,3.13,0.42,0.25,0.26,0.6,0.32,0.45,0.48,0.27,0.45,0.14,0.02,0.08,0.81,0.28,0.35,0.98,0.37,0.48,0.43,0.23,0.19,0.05,0.15,0.56,0.22,0.55,0.49,0.2,0.92,0.15,0.03,0.11,0.33,0.83,0.42,0.31,0.54,0.48,0.5,0.54,0.55,0.55,0.54,0.51,0.57,0.42,0.57,0.52
2026,4068161,Joyner Holmes,Storm,F,https://a.espncdn.com/i/headshots/wnba/players/full/4068161.png,1,0,15,15,2,2,4.8,5,5,12,1,1,2.4,4,4,9.6,1,1,2.4,0,0,0,3,3,7.2,2,2,4.8,0.25,0,0.25,NA,0,0.25,0.25,0.18,0.12,0.33,0.08,0.3,0.41,0.01,0.01,0.62,0,1,0.61,0.93,0.01,NA,0.39,0,0.2,0.55,0.51,0.12,0.87,0.15,0.08,0.18,0.33,0.74,0.33,0.33,0.52,0.5,0.52,0.65,0.5,0.59,0.6,0.53,0.43,0.47,0.45,0.52
2026,4068346,Kamiah Smalls,Fire,F,https://a.espncdn.com/i/headshots/wnba/players/full/4068346.png,2,1,30,15,15,7.5,18,0,0,0,0,0,0,0,0,0,6,3,7.2,0,0,0,0,0,0,4,2,4.8,0.5,0.57,0.7,1,0.1,0.7,0.72,0.22,0.35,0.28,0,0,0.6,0.96,0.95,0.97,0.01,0.95,0.01,0,0.99,0.97,0.98,0.08,0.2,0.55,0.51,0.12,0.87,0.15,0.08,0.18,0.33,0.74,0.33,0.33,0.52,0.5,0.52,0.65,0.5,0.59,0.6,0.53,0.43,0.47,0.45,0.52
2026,4257500,Cecilia Zandalasini,Valkyries,F,https://a.espncdn.com/i/headshots/wnba/players/full/4257500.png,6,3,106,17.67,58,9.67,19.7,11,1.83,3.74,3,0.5,1.02,8,1.33,2.72,12,2,4.08,6,1,2.04,0,0,0,11,1.83,3.74,0.39,0.4,0.65,0.71,0.3,0.52,0.56,0.26,0.2,0.17,0.03,0.09,0.93,0.5,0.57,0.91,0.67,0.71,0.11,0.08,0.74,0.35,0.98,0.51,0.2,0.55,0.51,0.12,0.87,0.15,0.08,0.18,0.33,0.74,0.33,0.33,0.52,0.5,0.52,0.65,0.5,0.59,0.6,0.53,0.43,0.47,0.45,0.52
2026,4280850,Maya Caldwell,Lynx,G,https://a.espncdn.com/i/headshots/wnba/players/full/4280850.png,10,0,139,13.9,46,4.6,11.91,20,2,5.18,5,0.5,1.29,15,1.5,3.88,12,1.2,3.11,6,0.6,1.55,5,0.5,1.29,6,0.6,1.55,0.38,0.41,0.55,1,0.17,0.49,0.53,0.16,0.11,0.12,0.05,0.11,0.09,0.39,0.45,0.25,0.31,0.41,0.88,0.54,0.78,0.97,0.79,0.21,0.22,0.55,0.49,0.2,0.92,0.15,0.03,0.11,0.33,0.83,0.42,0.31,0.54,0.48,0.5,0.54,0.55,0.55,0.54,0.51,0.57,0.42,0.57,0.52
2026,4280892,Chennedy Carter,Aces,G,https://a.espncdn.com/i/headshots/wnba/players/full/4280892.png,8,0,161,20.12,140,17.5,31.3,19,2.38,4.25,6,0.75,1.34,13,1.62,2.91,13,1.62,2.91,10,1.25,2.24,3,0.38,0.67,15,1.88,3.35,0.65,0.59,0.2,0.73,0.36,0.71,0.73,0.3,0.15,0.13,0.04,0.08,0.86,0.98,1,0.4,0.82,0.45,0.86,0.29,0.99,0.14,0.04,0.67,0.22,0.55,0.49,0.2,0.92,0.15,0.03,0.11,0.33,0.83,0.42,0.31,0.54,0.48,0.5,0.54,0.55,0.55,0.54,0.51,0.57,0.42,0.57,0.52
