season,athlete_id,player,team,position,pos_group,headshot_url,games_played,games_started,minutes_total,mpg,pts_total,ppg,pts_per_40,reb_total,rpg,reb_per_40,oreb_total,oreb_pg,oreb_per_40,dreb_total,dreb_pg,dreb_per_40,ast_total,apg,ast_per_40,stl_total,spg,stl_per_40,blk_total,bpg,blk_per_40,tov_total,tovpg,tov_per_40,fg_pct,fg3_pct,threepar,ft_pct,fta_rate,efg_pct,ts_pct,usage,ast_pct,tov_pct,oreb_pct,dreb_pct,usage_pctile_pos,ts_pctile_pos,efg_pctile_pos,ast_pctile_pos,stl_pctile_pos,tov_pctile_pos,oreb_pctile_pos,dreb_pctile_pos,fg3_pctile_pos,ft_pctile_pos,threepar_pctile_pos,fta_rate_pctile_pos,usage_pos_avg,ts_pos_avg,efg_pos_avg,ast_pos_avg,stl_pos_avg,tov_pos_avg,oreb_pos_avg,dreb_pos_avg,fg3_pos_avg,ft_pos_avg,threepar_pos_avg,fta_rate_pos_avg,usage_pos_avg_pctile,ts_pos_avg_pctile,efg_pos_avg_pctile,ast_pos_avg_pctile,stl_pos_avg_pctile,tov_pos_avg_pctile,oreb_pos_avg_pctile,dreb_pos_avg_pctile,fg3_pos_avg_pctile,ft_pos_avg_pctile,threepar_pos_avg_pctile,fta_rate_pos_avg_pctile
2026,4698725,Lexus Bargesser,Colorado St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/4698725.png,33,33,1012,30.67,502,15.21,19.84,191,5.79,7.55,30,0.91,1.19,161,4.88,6.36,90,2.73,3.56,43,1.3,1.7,19,0.58,0.75,67,2.03,2.65,0.46,0.41,0.23,0.82,0.32,0.5,0.56,0.28,0.21,0.13,0.04,0.19,0.88,0.92,0.85,0.84,0.74,0.25,0.65,0.91,0.95,0.79,0.13,0.75,0.22,0.48,0.45,0.15,0.94,0.17,0.04,0.13,0.31,0.74,0.42,0.25,0.51,0.47,0.48,0.55,0.57,0.52,0.64,0.52,0.48,0.42,0.6,0.57
2026,4704139,Destiny Leo,UNLV,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/4704139.png,32,23,523,16.34,138,4.31,10.55,48,1.5,3.67,3,0.09,0.23,45,1.41,3.44,29,0.91,2.22,13,0.41,0.99,3,0.09,0.23,24,0.75,1.84,0.4,0.35,0.86,0.79,0.12,0.55,0.57,0.14,0.1,0.17,0.01,0.1,0.06,0.95,0.96,0.24,0.12,0.44,0.08,0.3,0.72,0.6,0.99,0.12,0.22,0.48,0.45,0.15,0.94,0.17,0.04,0.13,0.31,0.74,0.42,0.25,0.51,0.47,0.48,0.55,0.57,0.52,0.64,0.52,0.48,0.42,0.6,0.57
2026,4704751,Aaliyah Alexander,UNLV,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/4704751.png,32,32,1047,32.72,362,11.31,13.83,78,2.44,2.98,17,0.53,0.65,61,1.91,2.33,104,3.25,3.97,24,0.75,0.92,3,0.09,0.11,63,1.97,2.41,0.37,0.38,0.37,0.86,0.37,0.43,0.51,0.21,0.19,0.15,0.02,0.07,0.43,0.66,0.44,0.76,0.43,0.34,0.39,0.1,0.84,0.94,0.38,0.84,0.22,0.48,0.45,0.15,0.94,0.17,0.04,0.13,0.31,0.74,0.42,0.25,0.51,0.47,0.48,0.55,0.57,0.52,0.64,0.52,0.48,0.42,0.6,0.57
2026,4705203,Lexi Deden,Colorado St,F,Forward,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/4705203.png,33,4,315,9.55,73,2.21,9.27,71,2.15,9.02,33,1,4.19,38,1.15,4.83,5,0.15,0.63,8,0.24,1.02,14,0.42,1.78,21,0.64,2.67,0.44,NA,0,0.85,0.31,0.44,0.5,0.16,0.03,0.22,0.14,0.14,0.23,0.41,0.32,0.02,0.15,0.7,0.89,0.21,NA,0.95,0.01,0.63,0.2,0.5,0.47,0.09,0.71,0.19,0.09,0.2,0.28,0.69,0.18,0.28,0.51,0.42,0.45,0.54,0.64,0.51,0.6,0.53,0.48,0.38,0.55,0.53
2026,4898526,Sophie Sene,Utah State,F,Forward,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/4898526.png,20,15,406,20.3,184,9.2,18.13,126,6.3,12.41,44,2.2,4.33,82,4.1,8.08,13,0.65,1.28,9,0.45,0.89,7,0.35,0.69,21,1.05,2.07,0.47,0.42,0.24,0.86,0.24,0.52,0.56,0.23,0.09,0.11,0.13,0.25,0.73,0.87,0.8,0.53,0.35,0.08,0.87,0.82,0.96,0.97,0.77,0.44,0.2,0.5,0.47,0.09,0.71,0.19,0.09,0.2,0.28,0.69,0.18,0.28,0.51,0.42,0.45,0.54,0.64,0.51,0.6,0.53,0.48,0.38,0.55,0.53
2026,4898617,Clarissa Craig,New Mexico,F,Forward,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/4898617.png,10,9,156,15.6,65,6.5,16.67,43,4.3,11.03,18,1.8,4.62,25,2.5,6.41,6,0.6,1.54,5,0.5,1.28,6,0.6,1.54,11,1.1,2.82,0.56,1,0.03,0.8,0.64,0.58,0.65,0.19,0.08,0.18,0.14,0.21,0.39,1,0.96,0.48,0.43,0.45,0.87,0.57,1,0.88,0.16,1,0.2,0.5,0.47,0.09,0.71,0.19,0.09,0.2,0.28,0.69,0.18,0.28,0.51,0.42,0.45,0.54,0.64,0.51,0.6,0.53,0.48,0.38,0.55,0.53
2026,4898851,Alyssa Hargrove,New Mexico,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/4898851.png,32,31,811,25.34,209,6.53,10.31,103,3.22,5.08,24,0.75,1.18,79,2.47,3.9,82,2.56,4.04,50,1.56,2.47,14,0.44,0.69,62,1.94,3.06,0.35,0.26,0.5,0.76,0.11,0.41,0.43,0.18,0.19,0.2,0.03,0.12,0.29,0.17,0.27,0.73,0.91,0.78,0.64,0.5,0.21,0.49,0.73,0.08,0.22,0.48,0.45,0.15,0.94,0.17,0.04,0.13,0.31,0.74,0.42,0.25,0.51,0.47,0.48,0.55,0.57,0.52,0.64,0.52,0.48,0.42,0.6,0.57
2026,4898941,Emily Howard,Boise St,C,Center,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/4898941.png,27,0,191,7.07,64,2.37,13.4,48,1.78,10.05,11,0.41,2.3,37,1.37,7.75,7,0.26,1.47,2,0.07,0.42,8,0.3,1.68,23,0.85,4.82,0.39,NA,0,0.67,0.17,0.39,0.42,0.26,0.08,0.23,0.07,0.23,0.59,0.47,0.49,0.41,0.41,1,0.69,0.98,NA,0.27,0.39,0.46,0.24,0.49,0.44,0.08,0.15,0.18,0.09,0.19,0.27,0.75,0.16,0.27,0.31,0.55,0.57,0.77,0.78,0.57,0.73,0.53,0.17,0.9,0.65,0.63
2026,4898996,Malene Pedersen,Wyoming,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/4898996.png,29,29,963,33.21,499,17.21,20.73,117,4.03,4.86,16,0.55,0.66,101,3.48,4.2,61,2.1,2.53,17,0.59,0.71,3,0.1,0.12,49,1.69,2.04,0.45,0.34,0.4,0.87,0.22,0.51,0.55,0.29,0.19,0.1,0.02,0.13,0.93,0.88,0.91,0.69,0.22,0.05,0.46,0.57,0.65,0.97,0.54,0.43,0.22,0.48,0.45,0.15,0.94,0.17,0.04,0.13,0.31,0.74,0.42,0.25,0.51,0.47,0.48,0.55,0.57,0.52,0.64,0.52,0.48,0.42,0.6,0.57
2026,4899452,Payton Muma,Wyoming,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/4899452.png,30,23,662,22.07,115,3.83,6.95,83,2.77,5.02,8,0.27,0.48,75,2.5,4.53,79,2.63,4.77,27,0.9,1.63,3,0.1,0.18,63,2.1,3.81,0.31,0.18,0.47,0.48,0.14,0.35,0.36,0.19,0.26,0.28,0.02,0.14,0.35,0.05,0.07,0.93,0.52,0.97,0.25,0.66,0.04,0.03,0.69,0.16,0.22,0.48,0.45,0.15,0.94,0.17,0.04,0.13,0.31,0.74,0.42,0.25,0.51,0.47,0.48,0.55,0.57,0.52,0.64,0.52,0.48,0.42,0.6,0.57
2026,4899521,McKenna Simons,San José St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/4899521.png,18,2,250,13.89,38,2.11,6.08,24,1.33,3.84,4,0.22,0.64,20,1.11,3.2,7,0.39,1.12,11,0.61,1.76,1,0.06,0.16,17,0.94,2.72,0.35,0.26,0.53,0.5,0.09,0.42,0.42,0.12,0.07,0.28,0.02,0.09,0.02,0.11,0.34,0.09,0.24,0.95,0.33,0.21,0.21,0.03,0.75,0.05,0.22,0.48,0.45,0.15,0.94,0.17,0.04,0.13,0.31,0.74,0.42,0.25,0.51,0.47,0.48,0.55,0.57,0.52,0.64,0.52,0.48,0.42,0.6,0.57
2026,4899730,Jaisa Gamble,Fresno St,F,Forward,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/4899730.png,33,32,1087,32.94,260,7.88,9.57,148,4.48,5.45,60,1.82,2.21,88,2.67,3.24,69,2.09,2.54,69,2.09,2.54,15,0.45,0.55,94,2.85,3.46,0.4,0.31,0.06,0.6,0.16,0.41,0.43,0.18,0.13,0.24,0.07,0.11,0.34,0.13,0.17,0.82,1,0.82,0.25,0.06,0.5,0.19,0.37,0.17,0.2,0.5,0.47,0.09,0.71,0.19,0.09,0.2,0.28,0.69,0.18,0.28,0.51,0.42,0.45,0.54,0.64,0.51,0.6,0.53,0.48,0.38,0.55,0.53
2026,4906420,Josee Steadman,Boise St,F,Forward,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/4906420.png,21,1,102,4.86,33,1.57,12.94,13,0.62,5.1,5,0.24,1.96,8,0.38,3.14,3,0.14,1.18,2,0.1,0.78,0,0,0,4,0.19,1.57,0.31,0.26,0.64,NA,0,0.39,0.39,0.22,0.06,0.09,0.06,0.09,0.61,0.06,0.12,0.32,0.01,0.04,0.2,0,0.4,NA,0.96,0.01,0.2,0.5,0.47,0.09,0.71,0.19,0.09,0.2,0.28,0.69,0.18,0.28,0.51,0.42,0.45,0.54,0.64,0.51,0.6,0.53,0.48,0.38,0.55,0.53
2026,5105392,Karley Johnson,Grand Canyon,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5105392.png,31,5,609,19.65,137,4.42,9,99,3.19,6.5,29,0.94,1.9,70,2.26,4.6,34,1.1,2.23,30,0.97,1.97,2,0.06,0.13,30,0.97,1.97,0.41,0.21,0.37,0.65,0.45,0.45,0.5,0.13,0.11,0.18,0.06,0.15,0.05,0.57,0.49,0.29,0.58,0.58,0.86,0.7,0.06,0.21,0.46,0.98,0.22,0.48,0.45,0.15,0.94,0.17,0.04,0.13,0.31,0.74,0.42,0.25,0.51,0.47,0.48,0.55,0.57,0.52,0.64,0.52,0.48,0.42,0.6,0.57
2026,5105747,Aaliyah Gayles,Utah State,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5105747.png,22,21,615,27.95,268,12.18,17.43,93,4.23,6.05,10,0.45,0.65,83,3.77,5.4,43,1.95,2.8,35,1.59,2.28,7,0.32,0.46,75,3.41,4.88,0.31,0.26,0.36,0.76,0.4,0.36,0.44,0.32,0.18,0.2,0.02,0.16,0.97,0.2,0.1,0.64,0.92,0.75,0.36,0.81,0.19,0.51,0.36,0.89,0.22,0.48,0.45,0.15,0.94,0.17,0.04,0.13,0.31,0.74,0.42,0.25,0.51,0.47,0.48,0.55,0.57,0.52,0.64,0.52,0.48,0.42,0.6,0.57
2026,5106075,Mariah Elohim,UNLV,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5106075.png,32,6,868,27.12,246,7.69,11.34,42,1.31,1.94,5,0.16,0.23,37,1.16,1.71,57,1.78,2.63,12,0.38,0.55,4,0.12,0.18,30,0.94,1.38,0.37,0.37,0.68,0.9,0.09,0.5,0.52,0.16,0.13,0.11,0.01,0.05,0.14,0.7,0.8,0.38,0.1,0.13,0.1,0.03,0.82,1,0.92,0.04,0.22,0.48,0.45,0.15,0.94,0.17,0.04,0.13,0.31,0.74,0.42,0.25,0.51,0.47,0.48,0.55,0.57,0.52,0.64,0.52,0.48,0.42,0.6,0.57
2026,5106228,Ale'jah Douglas,Grand Canyon,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5106228.png,32,7,677,21.16,193,6.03,11.4,50,1.56,2.95,9,0.28,0.53,41,1.28,2.42,48,1.5,2.84,23,0.72,1.36,8,0.25,0.47,46,1.44,2.72,0.35,0.29,0.49,0.79,0.29,0.42,0.47,0.18,0.15,0.18,0.02,0.08,0.25,0.39,0.34,0.53,0.39,0.65,0.29,0.15,0.37,0.68,0.7,0.67,0.22,0.48,0.45,0.15,0.94,0.17,0.04,0.13,0.31,0.74,0.42,0.25,0.51,0.47,0.48,0.55,0.57,0.52,0.64,0.52,0.48,0.42,0.6,0.57
2026,5107526,Karyn Sanford,Utah State,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5107526.png,30,23,852,28.4,236,7.87,11.08,101,3.37,4.74,11,0.37,0.52,90,3,4.23,63,2.1,2.96,25,0.83,1.17,10,0.33,0.47,74,2.47,3.47,0.35,0.21,0.4,0.82,0.23,0.39,0.44,0.21,0.17,0.22,0.02,0.13,0.45,0.22,0.17,0.62,0.5,0.87,0.24,0.55,0.06,0.76,0.57,0.46,0.22,0.48,0.45,0.15,0.94,0.17,0.04,0.13,0.31,0.74,0.42,0.25,0.51,0.47,0.48,0.55,0.57,0.52,0.64,0.52,0.48,0.42,0.6,0.57
2026,5107558,Shelbee Brown,UNLV,F,Forward,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5107558.png,32,31,844,26.38,352,11,16.68,315,9.84,14.93,81,2.53,3.84,234,7.31,11.09,51,1.59,2.42,60,1.88,2.84,7,0.22,0.33,90,2.81,4.27,0.51,0,0.03,0.71,0.44,0.51,0.56,0.25,0.13,0.22,0.12,0.32,0.9,0.81,0.78,0.86,0.95,0.69,0.84,1,0.01,0.47,0.32,0.94,0.2,0.5,0.47,0.09,0.71,0.19,0.09,0.2,0.28,0.69,0.18,0.28,0.51,0.42,0.45,0.54,0.64,0.51,0.6,0.53,0.48,0.38,0.55,0.53
2026,5107574,Marina Asensio,Utah State,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5107574.png,14,14,422,30.14,151,10.79,14.31,30,2.14,2.84,3,0.21,0.28,27,1.93,2.56,46,3.29,4.36,23,1.64,2.18,5,0.36,0.47,35,2.5,3.32,0.35,0.3,0.58,0.79,0.23,0.43,0.48,0.24,0.27,0.18,0.01,0.08,0.7,0.43,0.42,0.96,0.95,0.62,0.13,0.16,0.38,0.67,0.82,0.45,0.22,0.48,0.45,0.15,0.94,0.17,0.04,0.13,0.31,0.74,0.42,0.25,0.51,0.47,0.48,0.55,0.57,0.52,0.64,0.52,0.48,0.42,0.6,0.57
2026,5107598,Chloe Williams,Nevada,F,Forward,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5107598.png,22,7,304,13.82,93,4.23,12.24,68,3.09,8.95,21,0.95,2.76,47,2.14,6.18,9,0.41,1.18,20,0.91,2.63,16,0.73,2.11,31,1.41,4.08,0.43,0,0.11,0.62,0.26,0.43,0.46,0.22,0.07,0.23,0.09,0.2,0.67,0.24,0.26,0.44,0.74,0.75,0.52,0.57,0.02,0.3,0.52,0.46,0.2,0.5,0.47,0.09,0.71,0.19,0.09,0.2,0.28,0.69,0.18,0.28,0.51,0.42,0.45,0.54,0.64,0.51,0.6,0.53,0.48,0.38,0.55,0.53
2026,5107599,Ahrray Young,Nevada,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5107599.png,29,27,805,27.76,276,9.52,13.71,115,3.97,5.71,30,1.03,1.49,85,2.93,4.22,71,2.45,3.53,36,1.24,1.79,12,0.41,0.6,58,2,2.88,0.39,0.26,0.32,0.68,0.21,0.43,0.46,0.23,0.21,0.16,0.05,0.14,0.65,0.32,0.4,0.85,0.72,0.4,0.76,0.62,0.22,0.27,0.29,0.39,0.22,0.48,0.45,0.15,0.94,0.17,0.04,0.13,0.31,0.74,0.42,0.25,0.51,0.47,0.48,0.55,0.57,0.52,0.64,0.52,0.48,0.42,0.6,0.57
2026,5107732,Amelia Raidaveta,Nevada,F,Forward,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5107732.png,31,21,303,9.77,78,2.52,10.3,56,1.81,7.39,25,0.81,3.3,31,1,4.09,26,0.84,3.43,10,0.32,1.32,8,0.26,1.06,28,0.9,3.7,0.34,0.2,0.11,0.7,0.22,0.35,0.39,0.22,0.19,0.22,0.11,0.13,0.59,0.05,0.04,1,0.26,0.64,0.69,0.16,0.14,0.4,0.5,0.35,0.2,0.5,0.47,0.09,0.71,0.19,0.09,0.2,0.28,0.69,0.18,0.28,0.51,0.42,0.45,0.54,0.64,0.51,0.6,0.53,0.48,0.38,0.55,0.53
2026,5107836,Henna Sandvik,Wyoming,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5107836.png,30,30,999,33.3,311,10.37,12.45,130,4.33,5.21,39,1.3,1.56,91,3.03,3.64,76,2.53,3.04,13,0.43,0.52,20,0.67,0.8,60,2,2.4,0.41,0.32,0.34,0.68,0.11,0.46,0.48,0.22,0.19,0.16,0.05,0.11,0.55,0.45,0.64,0.72,0.14,0.39,0.8,0.41,0.55,0.25,0.33,0.1,0.22,0.48,0.45,0.15,0.94,0.17,0.04,0.13,0.31,0.74,0.42,0.25,0.51,0.47,0.48,0.55,0.57,0.52,0.64,0.52,0.48,0.42,0.6,0.57
2026,5107935,Indiya Clarke,Fresno St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5107935.png,21,11,418,19.9,103,4.9,9.86,88,4.19,8.42,28,1.33,2.68,60,2.86,5.74,8,0.38,0.77,17,0.81,1.63,5,0.24,0.48,30,1.43,2.87,0.27,0.13,0.2,0.71,0.44,0.29,0.37,0.2,0.04,0.18,0.08,0.19,0.41,0.05,0.02,0.04,0.49,0.54,0.92,0.94,0.02,0.33,0.07,0.95,0.22,0.48,0.45,0.15,0.94,0.17,0.04,0.13,0.31,0.74,0.42,0.25,0.51,0.47,0.48,0.55,0.57,0.52,0.64,0.52,0.48,0.42,0.6,0.57
2026,5108731,Avery Watkins,Fresno St,F,Forward,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5108731.png,30,16,565,18.83,189,6.3,13.38,159,5.3,11.26,51,1.7,3.61,108,3.6,7.65,19,0.63,1.35,24,0.8,1.7,7,0.23,0.5,47,1.57,3.33,0.41,0.32,0.19,0.68,0.38,0.44,0.49,0.21,0.07,0.2,0.11,0.26,0.54,0.4,0.37,0.46,0.73,0.53,0.71,0.84,0.53,0.37,0.59,0.81,0.2,0.5,0.47,0.09,0.71,0.19,0.09,0.2,0.28,0.69,0.18,0.28,0.51,0.42,0.45,0.54,0.64,0.51,0.6,0.53,0.48,0.38,0.55,0.53
2026,5109375,Milahnie Perry,Air Force,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5109375.png,33,33,1073,32.52,578,17.52,21.55,128,3.88,4.77,21,0.64,0.78,107,3.24,3.99,90,2.73,3.36,45,1.36,1.68,6,0.18,0.22,68,2.06,2.53,0.39,0.28,0.16,0.74,0.34,0.41,0.47,0.32,0.24,0.1,0.02,0.15,1,0.38,0.31,0.91,0.79,0.09,0.45,0.74,0.35,0.46,0.06,0.8,0.22,0.48,0.45,0.15,0.94,0.17,0.04,0.13,0.31,0.74,0.42,0.25,0.51,0.47,0.48,0.55,0.57,0.52,0.64,0.52,0.48,0.42,0.6,0.57
2026,5109379,Emily Adams,Air Force,F,Forward,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5109379.png,35,35,893,25.51,323,9.23,14.47,183,5.23,8.2,65,1.86,2.91,118,3.37,5.29,38,1.09,1.7,34,0.97,1.52,9,0.26,0.4,78,2.23,3.49,0.42,0.62,0.03,0.72,0.28,0.43,0.47,0.24,0.11,0.19,0.08,0.2,0.78,0.34,0.31,0.62,0.78,0.5,0.49,0.55,1,0.61,0.21,0.52,0.2,0.5,0.47,0.09,0.71,0.19,0.09,0.2,0.28,0.69,0.18,0.28,0.51,0.42,0.45,0.54,0.64,0.51,0.6,0.53,0.48,0.38,0.55,0.53
2026,5109381,Tatum Thompson,Boise St,F,Forward,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5109381.png,34,34,1025,30.15,482,14.18,18.81,236,6.94,9.21,57,1.68,2.22,179,5.26,6.99,87,2.56,3.4,38,1.12,1.48,12,0.35,0.47,62,1.82,2.42,0.48,0.32,0.09,0.74,0.38,0.49,0.54,0.24,0.19,0.12,0.07,0.21,0.85,0.73,0.73,0.99,0.87,0.16,0.31,0.68,0.56,0.79,0.49,0.78,0.2,0.5,0.47,0.09,0.71,0.19,0.09,0.2,0.28,0.69,0.18,0.28,0.51,0.42,0.45,0.54,0.64,0.51,0.6,0.53,0.48,0.38,0.55,0.53
2026,5109382,Mya Hansen,Boise St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5109382.png,34,34,994,29.24,239,7.03,9.62,98,2.88,3.94,15,0.44,0.6,83,2.44,3.34,145,4.26,5.84,24,0.71,0.97,2,0.06,0.08,86,2.53,3.46,0.38,0.37,0.47,0.79,0.35,0.46,0.52,0.16,0.26,0.27,0.02,0.1,0.13,0.71,0.59,0.95,0.37,0.95,0.35,0.33,0.79,0.62,0.66,0.82,0.22,0.48,0.45,0.15,0.94,0.17,0.04,0.13,0.31,0.74,0.42,0.25,0.51,0.47,0.48,0.55,0.57,0.52,0.64,0.52,0.48,0.42,0.6,0.57
2026,5109383,Dani Bayes,Boise St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5109383.png,34,34,984,28.94,418,12.29,16.99,148,4.35,6.02,44,1.29,1.79,104,3.06,4.23,97,2.85,3.94,50,1.47,2.03,16,0.47,0.65,85,2.5,3.46,0.41,0.39,0.47,0.78,0.28,0.5,0.54,0.24,0.2,0.18,0.06,0.13,0.67,0.84,0.82,0.8,0.87,0.61,0.83,0.54,0.91,0.6,0.68,0.63,0.22,0.48,0.45,0.15,0.94,0.17,0.04,0.13,0.31,0.74,0.42,0.25,0.51,0.47,0.48,0.55,0.57,0.52,0.64,0.52,0.48,0.42,0.6,0.57
2026,5109385,Natalie Pasco,Boise St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5109385.png,34,34,1105,32.5,425,12.5,15.38,131,3.85,4.74,18,0.53,0.65,113,3.32,4.09,51,1.5,1.85,26,0.76,0.94,5,0.15,0.18,50,1.47,1.81,0.46,0.44,0.55,0.8,0.15,0.58,0.6,0.18,0.09,0.12,0.02,0.12,0.27,1,1,0.2,0.48,0.2,0.41,0.47,0.99,0.71,0.77,0.18,0.22,0.48,0.45,0.15,0.94,0.17,0.04,0.13,0.31,0.74,0.42,0.25,0.51,0.47,0.48,0.55,0.57,0.52,0.64,0.52,0.48,0.42,0.6,0.57
2026,5109386,Jadyn Fife,Colorado St,F,Forward,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5109386.png,28,0,190,6.79,32,1.14,6.74,37,1.32,7.79,2,0.07,0.42,35,1.25,7.37,11,0.39,2.32,5,0.18,1.05,1,0.04,0.21,7,0.25,1.47,0.28,0.18,0.55,0.86,0.17,0.32,0.37,0.14,0.11,0.14,0.01,0.22,0.13,0.03,0.02,0.66,0.1,0.23,0.05,0.73,0.13,0.95,0.92,0.17,0.2,0.5,0.47,0.09,0.71,0.19,0.09,0.2,0.28,0.69,0.18,0.28,0.51,0.42,0.45,0.54,0.64,0.51,0.6,0.53,0.48,0.38,0.55,0.53
2026,5109388,Marta Leimane,Colorado St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5109388.png,35,2,732,20.91,177,5.06,9.67,87,2.49,4.75,4,0.11,0.22,83,2.37,4.54,51,1.46,2.79,14,0.4,0.77,15,0.43,0.82,29,0.83,1.58,0.37,0.28,0.4,0.77,0.16,0.42,0.45,0.17,0.14,0.13,0.01,0.13,0.2,0.29,0.38,0.45,0.11,0.26,0.07,0.59,0.31,0.52,0.55,0.28,0.22,0.48,0.45,0.15,0.94,0.17,0.04,0.13,0.31,0.74,0.42,0.25,0.51,0.47,0.48,0.55,0.57,0.52,0.64,0.52,0.48,0.42,0.6,0.57
2026,5109390,Hannah Ronsiek,Colorado St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5109390.png,35,35,1149,32.83,270,7.71,9.4,189,5.4,6.58,5,0.14,0.17,184,5.26,6.41,22,0.63,0.77,53,1.51,1.85,23,0.66,0.8,37,1.06,1.29,0.35,0.32,0.74,0.82,0.13,0.47,0.49,0.15,0.04,0.12,0.01,0.19,0.08,0.52,0.68,0.03,0.9,0.18,0.05,0.93,0.54,0.74,0.95,0.14,0.22,0.48,0.45,0.15,0.94,0.17,0.04,0.13,0.31,0.74,0.42,0.25,0.51,0.47,0.48,0.55,0.57,0.52,0.64,0.52,0.48,0.42,0.6,0.57
2026,5109755,Kennedy Lee,San Diego St,F,Forward,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5109755.png,33,33,791,23.97,306,9.27,15.47,180,5.45,9.1,36,1.09,1.82,144,4.36,7.28,27,0.82,1.37,25,0.76,1.26,9,0.27,0.46,46,1.39,2.33,0.46,0.38,0.46,0.76,0.23,0.55,0.57,0.21,0.07,0.15,0.06,0.22,0.57,0.94,0.94,0.41,0.71,0.3,0.2,0.76,0.89,0.83,0.92,0.42,0.2,0.5,0.47,0.09,0.71,0.19,0.09,0.2,0.28,0.69,0.18,0.28,0.51,0.42,0.45,0.54,0.64,0.51,0.6,0.53,0.48,0.38,0.55,0.53
2026,5109816,Sofia Kelemeni,San Diego St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5109816.png,23,0,144,6.26,36,1.57,10,33,1.43,9.17,11,0.48,3.06,22,0.96,6.11,7,0.3,1.94,4,0.17,1.11,2,0.09,0.56,12,0.52,3.33,0.38,0.33,0.53,0.5,0.24,0.47,0.48,0.18,0.09,0.24,0.1,0.19,0.31,0.46,0.68,0.17,0.02,0.9,0.95,0.89,0.6,0.03,0.74,0.49,0.22,0.48,0.45,0.15,0.94,0.17,0.04,0.13,0.31,0.74,0.42,0.25,0.51,0.47,0.48,0.55,0.57,0.52,0.64,0.52,0.48,0.42,0.6,0.57
2026,5109818,Jasmyn Lott,UNLV,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5109818.png,26,26,833,32.04,324,12.46,15.56,65,2.5,3.12,21,0.81,1.01,44,1.69,2.11,41,1.58,1.97,18,0.69,0.86,12,0.46,0.58,31,1.19,1.49,0.44,0.38,0.3,0.83,0.17,0.5,0.53,0.21,0.11,0.09,0.03,0.06,0.46,0.74,0.79,0.27,0.36,0.03,0.56,0.08,0.85,0.8,0.24,0.31,0.22,0.48,0.45,0.15,0.94,0.17,0.04,0.13,0.31,0.74,0.42,0.25,0.51,0.47,0.48,0.55,0.57,0.52,0.64,0.52,0.48,0.42,0.6,0.57
